"Gemeinde_Nr","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_KT_d","Gemeinde_KT_f","Gemeinde_KT_i","Text_d","Text_f","Text_i"
3001,14.1,14.1,85.9,"Herisau AR","Herisau (AR)","Herisau AR","Herisau hat die Erhöhung der Mehrwertsteuer mit 85,9 Prozent abgelehnt. Da die Gemeinde auch das Frauenrentenalter 65 mit 85,9 abgelehnt hat, ist die AHV-Reform in Herisau damit gescheitert. Auch bei der letzten AHV-Abstimmung im Jahr 2017 hatte Herisau eine Rentenreform mit 61,2 Nein-Stimmen abgelehnt.","Une augmentation du taux de TVA pour couvrir les besoins financiers de l'AVS ne passe pas la rampe à Herisau avec 85,9 pour cent des voix. L'autre proposition concernant la révision de l'AVS a aussi été refusée ce dimanche avec 85,9 pour cent de non. Les citoyens de Herisau avaient déjà refusé la précédente révision de l'AVS en 2017.","Da Herisau è arrivato un ""no"" alle urne per l'aumento dell'IVA per coprire i bisogni finanziari dell'AVS. I cittadini hanno respinto il testo con il 85,9 percento dei voti. Anche la seconda proposta concernente l'AVS è stata respinta con il 14,1 percento dei voti. A Herisau come nel 2017 gli elettroi hanno detto no - con il 61,2 percento dei voti – alla riforma dell'AVS."
3002,27.8,27.8,72.2,"Hundwil AR","Hundwil (AR)","Hundwil AR","72,2 Prozent Nein zur Erhöhung der Mehrwertsteuer in Hundwil. Da die Gemeinde auch das Frauenrentenalter 65 mit 72,2 abgelehnt hat, ist die AHV-Reform in Hundwil damit gescheitert. Auch bei der letzten AHV-Abstimmung im Jahr 2017 hatte Hundwil eine Rentenreform mit 66,4 Nein-Stimmen abgelehnt.","L'augmentation du taux de TVA pour couvrir les besoins financiers de l'AVS échoue à Hundwil avec 72,2 pour cent de non. L'autre proposition concernant la révision de l'AVS a aussi été refusée ce dimanche avec 72,2 pour cent de non. Les citoyens de Hundwil avaient déjà refusé la précédente révision de l'AVS en 2017.","A Hundwil i cittadini hanno respinto, con il 72,2 percento dei voti, l'aumento dell'IVA per coprire i bisogni finanziari dell'AVS . Anche la seconda proposta concernente l'AVS è stata respinta con il 27,8 percento dei voti. A Hundwil come nel 2017 gli elettroi hanno detto no - con il 66,4 percento dei voti – alla riforma dell'AVS."
3003,82.9,82.9,17.1,"Schönengrund AR","Schönengrund (AR)","Schönengrund AR","Die Gemeinde Schönengrund hat die Erhöhung der Mehrwertsteuer mit 82,9 Prozent angenommen. Da die Gemeinde auch dem Frauenrentealter 65 mit 82,9 zugestimmt hat, ist die AHV-Reform in Schönengrund damit angenommen worden. Damit hat in Schönengrund im Vergleich zur letzten AHV-Abstimmungim Jahr 2017 ein Meinungsumschwung stattgefunden. Damals hatte noch eine Mehrheit von 74,2 Prozent ein Nein in die Urne gelegt.","A Schönengrund, les habitants disent oui à 82,9 pour cent à une augmentation du taux de TVA pour financer la réforme de l'AVS. La deuxième proposition concernant l'AVS soumise au verdict des urnes ce dimanche a également été acceptée avec 82,9 pour cent des voix. Dans le camp du non en 2017 lors de la précédente révision de l'AVS, Schönengrund passe cette fois-ci du côté du oui.","Nel comune di Schönengrund l'aumento dell'IVA per coprire i bisogni finanziari dell'AVS  è stato approvato con il 82,9 percento dei voti. Anche la seconda proposta concernente l'AVS è stata accettata con il 82,9 percento dei voti. Schönengrund ha cambiato fazione: nel 2017 aveva rifiutato la riforma dell'AVS, mentre ora la approva."
3004,6.3,6.3,93.7,"Schwellbrunn AR","Schwellbrunn (AR)","Schwellbrunn AR","In Schwellbrunn hat die Erhöhung der Mehrwertsteuer keine Mehrheit gefunden. Auf 93,7 Prozent der abgegebenen Stimmzettel stand ein Nein. Da die Gemeinde auch das Frauenrentenalter 65 mit 93,7 abgelehnt hat, ist die AHV-Reform in Schwellbrunn damit gescheitert. Auch bei der letzten AHV-Abstimmung im Jahr 2017 hatte Schwellbrunn eine Rentenreform mit 64,6 Nein-Stimmen abgelehnt.","Les habitants de Schwellbrunn rejettent une augmentation du taux de TVA pour couvrir les besoins financiers de l'AVS avec 93,7 pour cent de non. L'autre proposition concernant la révision de l'AVS a aussi été refusée ce dimanche avec 93,7 pour cent de non. Les citoyens de Schwellbrunn avaient déjà refusé la précédente révision de l'AVS en 2017.","Nel comune di Schwellbrunn l'aumento dell'IVA per coprire i bisogni finanziari dell'AVS è stato bocciato con il 93,7 percento dei voti. Anche la seconda proposta concernente l'AVS è stata respinta con il 6,3 percento dei voti. A Schwellbrunn come nel 2017 gli elettroi hanno detto no - con il 64,6 percento dei voti – alla riforma dell'AVS."
3005,95.3,95.3,4.7,"Stein AR","Stein (AR)","Stein AR","Die Gemeinde Stein AR hat die Erhöhung der Mehrwertsteuer mit 95,3 Prozent angenommen. Da die Gemeinde auch dem Frauenrentealter 65 mit 95,3 zugestimmt hat, ist die AHV-Reform in Stein AR damit angenommen worden. Damit hat in Stein AR im Vergleich zur letzten AHV-Abstimmungim Jahr 2017 ein Meinungsumschwung stattgefunden. Damals hatte noch eine Mehrheit von 64,1 Prozent ein Nein in die Urne gelegt.","A Stein (AR), les habitants disent oui à 95,3 pour cent à une augmentation du taux de TVA pour financer la réforme de l'AVS. La deuxième proposition concernant l'AVS soumise au verdict des urnes ce dimanche a également été acceptée avec 95,3 pour cent des voix. Dans le camp du non en 2017 lors de la précédente révision de l'AVS, Stein (AR) passe cette fois-ci du côté du oui.","Nel comune di Stein AR l'aumento dell'IVA per coprire i bisogni finanziari dell'AVS  è stato approvato con il 95,3 percento dei voti. Anche la seconda proposta concernente l'AVS è stata accettata con il 95,3 percento dei voti. Stein AR ha cambiato fazione: nel 2017 aveva rifiutato la riforma dell'AVS, mentre ora la approva."
3006,71.3,71.3,28.7,"Urnäsch AR","Urnäsch (AR)","Urnäsch AR","Urnäsch hat der Erhöhung der Mehrwertsteuer mit 71,3 Prozent zugestimmt. Da die Gemeinde auch dem Frauenrentealter 65 mit 71,3 zugestimmt hat, ist die AHV-Reform in Urnäsch damit angenommen worden. Damit hat in Urnäsch im Vergleich zur letzten AHV-Abstimmungim Jahr 2017 ein Meinungsumschwung stattgefunden. Damals hatte noch eine Mehrheit von 72,5 Prozent ein Nein in die Urne gelegt.","Les habitants d'Urnäsch acceptent une hausse du taux de TVA pour couvrir les besoins financiers de l'AVS avec 71,3 pour cent de oui. La deuxième proposition concernant l'AVS soumise au verdict des urnes ce dimanche a également été acceptée avec 71,3 pour cent des voix. Dans le camp du non en 2017 lors de la précédente révision de l'AVS, Urnäsch passe cette fois-ci du côté du oui.","Nel comune di Urnäsch l'aumento dell'IVA per coprire i bisogni finanziari dell'AVS è stato accettato con il 71,3 percento dei voti. Anche la seconda proposta concernente l'AVS è stata accettata con il 71,3 percento dei voti. Urnäsch ha cambiato fazione: nel 2017 aveva rifiutato la riforma dell'AVS, mentre ora la approva."
3007,79.5,79.5,20.5,"Waldstatt AR","Waldstatt (AR)","Waldstatt AR","79,5 Prozent der Abstimmenden in der Gemeinde Waldstatt haben Ja gesagt zur Erhöhung der Mehrwertsteuer. Da die Gemeinde auch dem Frauenrentealter 65 mit 79,5 zugestimmt hat, ist die AHV-Reform in Waldstatt damit angenommen worden. Damit hat in Waldstatt im Vergleich zur letzten AHV-Abstimmungim Jahr 2017 ein Meinungsumschwung stattgefunden. Damals hatte noch eine Mehrheit von 65,5 Prozent ein Nein in die Urne gelegt.","C'est oui à 79,5 pour cent à une hausse du taux de TVA pour couvrir les besoins financiers de l'AVS à Waldstatt. La deuxième proposition concernant l'AVS soumise au verdict des urnes ce dimanche a également été acceptée avec 79,5 pour cent des voix. Dans le camp du non en 2017 lors de la précédente révision de l'AVS, Waldstatt passe cette fois-ci du côté du oui.","Con il 79,5 percento di ""sì"", i cittadini del comune di Waldstatt hanno accolto l'aumento dell'IVA per coprire i bisogni finanziari dell'AVS . Anche la seconda proposta concernente l'AVS è stata accettata con il 79,5 percento dei voti. Waldstatt ha cambiato fazione: nel 2017 aveva rifiutato la riforma dell'AVS, mentre ora la approva."
3021,8,8,92,"Bühler AR","Bühler (AR)","Bühler AR","92 Prozent Nein zur Erhöhung der Mehrwertsteuer in Bühler. Da die Gemeinde auch das Frauenrentenalter 65 mit 92 abgelehnt hat, ist die AHV-Reform in Bühler damit gescheitert. Auch bei der letzten AHV-Abstimmung im Jahr 2017 hatte Bühler eine Rentenreform mit 67,6 Nein-Stimmen abgelehnt.","L'augmentation du taux de TVA pour couvrir les besoins financiers de l'AVS échoue à Bühler avec 92 pour cent de non. L'autre proposition concernant la révision de l'AVS a aussi été refusée ce dimanche avec 92 pour cent de non. Les citoyens de Bühler avaient déjà refusé la précédente révision de l'AVS en 2017.","A Bühler i cittadini hanno respinto, con il 92 percento dei voti, l'aumento dell'IVA per coprire i bisogni finanziari dell'AVS . Anche la seconda proposta concernente l'AVS è stata respinta con il 8 percento dei voti. A Bühler come nel 2017 gli elettroi hanno detto no - con il 67,6 percento dei voti – alla riforma dell'AVS."
3022,81.5,81.5,18.5,"Gais AR","Gais (AR)","Gais AR","In Gais hat die Stimmbevölkerung der Erhöhung der Mehrwertsteuer mit einem Ja-Stimmen-Anteil von 81,5 Prozent zugestimmt. Da die Gemeinde auch dem Frauenrentealter 65 mit 81,5 zugestimmt hat, ist die AHV-Reform in Gais damit angenommen worden. Damit hat in Gais im Vergleich zur letzten AHV-Abstimmungim Jahr 2017 ein Meinungsumschwung stattgefunden. Damals hatte noch eine Mehrheit von 58,6 Prozent ein Nein in die Urne gelegt.","A Gais, les habitants sont favorables à une augmentation du taux de TVA pour couvrir les besoins financiers de l'AVS avec 81,5 pour cent des voix. La deuxième proposition concernant l'AVS soumise au verdict des urnes ce dimanche a également été acceptée avec 81,5 pour cent des voix. Dans le camp du non en 2017 lors de la précédente révision de l'AVS, Gais passe cette fois-ci du côté du oui.","I cittadini di Gais si sono espressi a favore dell'aumento dell'IVA per coprire i bisogni finanziari dell'AVS. Il testo è stato approvato con il 81,5 percento dei voti. Anche la seconda proposta concernente l'AVS è stata accettata con il 81,5 percento dei voti. Gais ha cambiato fazione: nel 2017 aveva rifiutato la riforma dell'AVS, mentre ora la approva."
3023,88.3,88.3,11.7,"Speicher AR","Speicher (AR)","Speicher AR","88,3 Prozent der Stimmbürgerinnen und Stimmbürger von Speicher haben die Erhöhung der Mehrwertsteuer angenommen. Da die Gemeinde auch dem Frauenrentealter 65 mit 88,3 zugestimmt hat, ist die AHV-Reform in Speicher damit angenommen worden. Damit hat in Speicher im Vergleich zur letzten AHV-Abstimmungim Jahr 2017 ein Meinungsumschwung stattgefunden. Damals hatte noch eine Mehrheit von 53,4 Prozent ein Nein in die Urne gelegt.","Les électeurs de Speicher valident une hausse du taux de TVA pour couvrir les besoins financiers de l'AVS avec 88,3 pour cent des suffrages. La deuxième proposition concernant l'AVS soumise au verdict des urnes ce dimanche a également été acceptée avec 88,3 pour cent des voix. Dans le camp du non en 2017 lors de la précédente révision de l'AVS, Speicher passe cette fois-ci du côté du oui.","A Speicher i cittadini hanno accolto, con il 88,3 percento dei voti, l'aumento dell'IVA per coprire i bisogni finanziari dell'AVS. Anche la seconda proposta concernente l'AVS è stata accettata con il 88,3 percento dei voti. Speicher ha cambiato fazione: nel 2017 aveva rifiutato la riforma dell'AVS, mentre ora la approva."
3024,26,26,74,"Teufen AR","Teufen (AR)","Teufen AR","Nein zur Erhöhung der Mehrwertsteuer in Teufen AR. Die Gemeinde hat das Volksbegehren mit 74 Prozent abgelehnt. Da die Gemeinde auch das Frauenrentenalter 65 mit 74 abgelehnt hat, ist die AHV-Reform in Teufen AR damit gescheitert. Auch bei der letzten AHV-Abstimmung im Jahr 2017 hatte Teufen AR eine Rentenreform mit 60,4 Nein-Stimmen abgelehnt.","A Teufen (AR), les habitants disent non à 74 pour cent à une augmentation du taux de TVA pour couvrir les besoins financiers de l'AVS. L'autre proposition concernant la révision de l'AVS a aussi été refusée ce dimanche avec 74 pour cent de non. Les citoyens de Teufen (AR) avaient déjà refusé la précédente révision de l'AVS en 2017.","Nel comune di Teufen AR l'aumento dell'IVA per coprire i bisogni finanziari dell'AVS  è stato respinto con il 74 percento dei voti. Anche la seconda proposta concernente l'AVS è stata respinta con il 26 percento dei voti. A Teufen AR come nel 2017 gli elettroi hanno detto no - con il 60,4 percento dei voti – alla riforma dell'AVS."
3025,54.5,54.5,45.5,"Trogen AR","Trogen (AR)","Trogen AR","Trogen hat der Erhöhung der Mehrwertsteuer mit 54,5 Prozent zugestimmt. Da die Gemeinde auch dem Frauenrentealter 65 mit 54,5 zugestimmt hat, ist die AHV-Reform in Trogen damit angenommen worden. Auch bei der letzten AHV-Abstimmung im Jahr 2017 hatte Trogen der Rentenreform mit 55,5 zugestimmt.","Les habitants de Trogen acceptent une hausse du taux de TVA pour couvrir les besoins financiers de l'AVS avec 54,5 pour cent de oui. La deuxième proposition concernant l'AVS soumise au verdict des urnes ce dimanche a également été acceptée avec 54,5 pour cent des voix. Les électeurs de Trogen avaient déjà voté oui à la précédente réforme de l'AVS en 2017.","Nel comune di Trogen l'aumento dell'IVA per coprire i bisogni finanziari dell'AVS è stato accettato con il 54,5 percento dei voti. Anche la seconda proposta concernente l'AVS è stata accettata con il 54,5 percento dei voti. A Trogen come nel 2017 gli elettori hanno detto sì - con il 55,5 percento dei voti – alla riforma dell'AVS."
3031,22.3,22.3,77.7,"Grub AR","Grub (AR)","Grub AR","Grub AR hat die Erhöhung der Mehrwertsteuer mit 77,7 Prozent abgelehnt. Da die Gemeinde auch das Frauenrentenalter 65 mit 77,7 abgelehnt hat, ist die AHV-Reform in Grub AR damit gescheitert. Auch bei der letzten AHV-Abstimmung im Jahr 2017 hatte Grub AR eine Rentenreform mit 60,7 Nein-Stimmen abgelehnt.","Une augmentation du taux de TVA pour couvrir les besoins financiers de l'AVS ne passe pas la rampe à Grub (AR) avec 77,7 pour cent des voix. L'autre proposition concernant la révision de l'AVS a aussi été refusée ce dimanche avec 77,7 pour cent de non. Les citoyens de Grub (AR) avaient déjà refusé la précédente révision de l'AVS en 2017.","Da Grub AR è arrivato un ""no"" alle urne per l'aumento dell'IVA per coprire i bisogni finanziari dell'AVS. I cittadini hanno respinto il testo con il 77,7 percento dei voti. Anche la seconda proposta concernente l'AVS è stata respinta con il 22,3 percento dei voti. A Grub AR come nel 2017 gli elettroi hanno detto no - con il 60,7 percento dei voti – alla riforma dell'AVS."
