"Gemeinde_Nr","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_KT_d","Gemeinde_KT_f","Gemeinde_KT_i","Text_d","Text_f","Text_i"
3001,62.7,62.7,37.3,"Herisau AR","Herisau (AR)","Herisau AR","Ja zur Massentierhaltungsinitiative in Herisau. Die Gemeinde hat das Volksbegehren mit 62,7 Prozent der Stimmen angenommen. Herisau hat damit anders abgestimmt als der Kanton Appenzell Ausserrhoden, der die Vorlage abgelehnt hat.","L'initiative ""Non à l’élevage intensif en Suisse"" passe la rampe à Herisau avec 62,7 pour cent de oui. Herisau a approuvé l'initiative, contrairement à son canton.","Da Herisau è arrivato un ""sì"" alle urne per l'Iniziativa ""No all'allevamento intensivo in Svizzera"". I cittadini hanno accolto il testo con il 62,7 percento dei voti. Il comune di Herisau approvando il testo è andato controcorrente rispetto al suo cantone."
3002,52.8,52.8,47.2,"Hundwil AR","Hundwil (AR)","Hundwil AR","52,8 Prozent der Stimmbürgerinnen und Stimmbürger von Hundwil haben die Massentierhaltungsinitiative angenommen. Hundwil hat damit anders abgestimmt als der Kanton Appenzell Ausserrhoden, der die Vorlage abgelehnt hat.","Les électeurs de Hundwil valident l'initiative ""Non à l’élevage intensif en Suisse"" avec 52,8 pour cent des voix. Hundwil a approuvé l'initiative, contrairement à son canton.","A Hundwil i cittadini hanno accolto, con il 52,8 percento dei voti, l'Iniziativa ""No all'allevamento intensivo in Svizzera"". Il comune di Hundwil approvando il testo è andato controcorrente rispetto al suo cantone."
3003,72.4,72.4,27.6,"Schönengrund AR","Schönengrund (AR)","Schönengrund AR","Die Gemeinde Schönengrund hat die Massentierhaltungsinitiative mit 72,4 Prozent angenommen. Schönengrund hat damit anders abgestimmt als der Kanton Appenzell Ausserrhoden, der die Vorlage abgelehnt hat.","A Schönengrund, les habitants disent oui à 72,4 pour cent à l'initiative ""Non à l’élevage intensif en Suisse"". Schönengrund a approuvé l'initiative, contrairement à son canton.","Nel comune di Schönengrund l'Iniziativa popolare ""No all'allevamento intensivo in Svizzera"" è stata approvata con il 72,4 percento dei voti. Il comune di Schönengrund approvando il testo è andato controcorrente rispetto al suo cantone."
3004,78.7,78.7,21.3,"Schwellbrunn AR","Schwellbrunn (AR)","Schwellbrunn AR","Die Gemeinde Schwellbrunn hat die Massentierhaltungsinitiative mit 78,7 Prozent Ja-Stimmen angenommen. Schwellbrunn hat damit anders abgestimmt als der Kanton Appenzell Ausserrhoden, der die Vorlage abgelehnt hat.","Les habitants de Schwellbrunn acceptent l'initiative ""Non à l’élevage intensif en Suisse"" avec 78,7 pour cent de oui. Schwellbrunn a approuvé l'initiative, contrairement à son canton.","Nel comune di Schwellbrunn l'Iniziativa ""No all'allevamento intensivo in Svizzera"" è stata accettata con il 78,7 percento dei voti. Il comune di Schwellbrunn approvando il testo è andato controcorrente rispetto al suo cantone."
3005,45.9,45.9,54.1,"Stein AR","Stein (AR)","Stein AR","Nein zur Massentierhaltungsinitiative in Stein AR mit 54,1 Prozent Ablehnung. Stein AR hat damit gleich wie der Kanton Appenzell Ausserrhoden Nein gesagt zu dieser Vorlage.","A Stein (AR), les habitants disent non à 54,1 pour cent à l'initiative ""Non à l’élevage intensif en Suisse"". Stein (AR) a rejeté la l'initiative, tout comme son canton.","Nel comune di Stein AR l'Iniziativa popolare ""No all'allevamento intensivo in Svizzera"" è stata respinta con il 54,1 percento dei voti. Il comune di Stein AR bocciando il testo si è espresso come il suo cantone."
3006,74.4,74.4,25.6,"Urnäsch AR","Urnäsch (AR)","Urnäsch AR","Die Gemeinde Urnäsch hat die Massentierhaltungsinitiative mit 74,4 Prozent Ja-Stimmen angenommen. Urnäsch hat damit anders abgestimmt als der Kanton Appenzell Ausserrhoden, der die Vorlage abgelehnt hat.","Les habitants d'Urnäsch acceptent l'initiative ""Non à l’élevage intensif en Suisse"" avec 74,4 pour cent de oui. Urnäsch a approuvé l'initiative, contrairement à son canton.","Nel comune di Urnäsch l'Iniziativa ""No all'allevamento intensivo in Svizzera"" è stata accettata con il 74,4 percento dei voti. Il comune di Urnäsch approvando il testo è andato controcorrente rispetto al suo cantone."
3007,63.7,63.7,36.3,"Waldstatt AR","Waldstatt (AR)","Waldstatt AR","63,7 Prozent der Abstimmenden in der Gemeinde Waldstatt haben Ja gesagt zur Massentierhaltungsinitiative. Waldstatt hat damit anders abgestimmt als der Kanton Appenzell Ausserrhoden, der die Vorlage abgelehnt hat.","C'est oui à 63,7 pour cent à l'initiative ""Non à l’élevage intensif en Suisse"" à Waldstatt. Waldstatt a approuvé l'initiative, contrairement à son canton.","Con il 63,7 percento di ""sì"", i cittadini del comune di Waldstatt hanno accolto l'Iniziativa ""No all'allevamento intensivo in Svizzera"". Il comune di Waldstatt approvando il testo è andato controcorrente rispetto al suo cantone."
3021,75.1,75.1,24.9,"Bühler AR","Bühler (AR)","Bühler AR","75,1 Prozent der Stimmbürgerinnen und Stimmbürger von Bühler haben die Massentierhaltungsinitiative angenommen. Bühler hat damit anders abgestimmt als der Kanton Appenzell Ausserrhoden, der die Vorlage abgelehnt hat.","Les électeurs de Bühler valident l'initiative ""Non à l’élevage intensif en Suisse"" avec 75,1 pour cent des voix. Bühler a approuvé l'initiative, contrairement à son canton.","A Bühler i cittadini hanno accolto, con il 75,1 percento dei voti, l'Iniziativa ""No all'allevamento intensivo in Svizzera"". Il comune di Bühler approvando il testo è andato controcorrente rispetto al suo cantone."
3022,84.3,84.3,15.7,"Gais AR","Gais (AR)","Gais AR","In Gais hat die Stimmbevölkerung der Massentierhaltungsinitiative zugestimmt. Sie wurde mit einem Ja-Stimmen-Anteil von 84,3 Prozent angenommen. Gais hat damit anders abgestimmt als der Kanton Appenzell Ausserrhoden, der die Vorlage abgelehnt hat.","A Gais, les habitants sont favorables à l'initiative ""Non à l’élevage intensif en Suisse"" avec 84,3 pour cent des suffrages. Gais a approuvé l'initiative, contrairement à son canton.","I cittadini di Gais si sono espressi a favore dell'Iniziativa popolare ""No all'allevamento intensivo in Svizzera"". Il testo è stato approvato con il 84,3 percento dei voti. Il comune di Gais approvando il testo è andato controcorrente rispetto al suo cantone."
3023,29.5,29.5,70.5,"Speicher AR","Speicher (AR)","Speicher AR","Nein zur Massentierhaltungsinitiative in Speicher: Mit 70,5 Prozent haben die Stimmbürgerinnen und Stimmbürger das Volksbegehren abgelehnt. Speicher hat damit gleich wie der Kanton Appenzell Ausserrhoden Nein gesagt zu dieser Vorlage.","L'initiative ""Non à l’élevage intensif en Suisse"" échoue à Speicher avec 70,5 pour cent des suffrages. Speicher a rejeté la l'initiative, tout comme son canton.","A Speicher i cittadini hanno respinto, con il 70,5 percento dei voti, l'Iniziativa popolare ""No all'allevamento intensivo in Svizzera"". Il comune di Speicher bocciando il testo si è espresso come il suo cantone."
