"Gemeinde_Nr","Gemeinde_color","Ja_Stimmen_In_Prozent","Nein_Stimmen_In_Prozent","Gemeinde_KT_d","Gemeinde_KT_f","Gemeinde_KT_i","Text_d","Text_f","Text_i"
2701,96.4,96.4,3.6,"Basel BS","Bâle (BS)","Basilea BS","96,4 Prozent der Stimmbürgerinnen und Stimmbürger von Basel haben sich für die Änderung des Verrechnungssteuergesetzes ausgesprochen. Basel hat damit bei dieser Vorlage den höchsten Ja-Anteil im Kanton Basel-Stadt.","A Bâle, les habitants disent oui à 96,4 pour cent à la suppression de l'impôt anticipé sur les intérêts des nouvelles obligations. Le plus fort pourcentage de oui du canton de Bâle-Ville a été obtenu à Bâle.","Nel comune di Basilea la modifica della legge sull'imposta preventiva è stata approvata con il 96,4 percento dei voti. Basilea ha così ottenuto la più alta percentuale di ""sì"" nel canton Basilea Città."
2702,54.4,54.4,45.6,"Bettingen BS","Bettingen (BS)","Bettingen BS","Die Änderung des Verrechnungssteuergesetzes ist in Bettingen mit 54,4 Prozent der Stimmen angenommen worden. Bettingen hat damit gleich wie der Kanton Basel-Stadt Ja gesagt zu dieser Vorlage.","A Bettingen, les habitants sont favorables à la suppression de l'impôt anticipé sur les intérêts des nouvelles obligations avec 54,4 pour cent de oui. Bettingen a approuvé la loi, tout comme son canton.","I cittadini di Bettingen si sono espressi a favore della modifica della legge sull'imposta preventiva. Il testo è stato approvato con il 54,4 percento dei voti. Il comune di Bettingen approvando la legge si è espresso come il suo cantone."
2703,21.5,21.5,78.5,"Riehen BS","Riehen (BS)","Riehen BS","78,5 Prozent der Stimmbürgerinnen und Stimmbürger von Riehen haben sich gegen die Änderung des Verrechnungssteuergesetzes ausgesprochen. Riehen hat damit bei dieser Vorlage den höchsten Nein-Anteil im Kanton Basel-Stadt.","A Riehen, les habitants disent non à 78,5 pour cent à la suppression de l'impôt anticipé sur les intérêts des nouvelles obligations. Le plus fort pourcentage de non du canton de Bâle-Ville a été obtenu à Riehen.","I cittadini di Riehen si sono espressi contro la modifica della legge sull'imposta preventiva. Il testo è stato respinto con il 78,5 percento dei voti. Riehen ha così ottenuto la più alta percentuale di ""no"" nel canton Basilea Città."
2761,67,67,33,"Aesch BL","Aesch (BL)","Aesch BL","Aesch BL hat der Änderung des Verrechnungssteuergesetzes mit 5'891 Ja- zu 2'896 Nein-Stimmen zugestimmt. Das entspricht einem Ja-Stimmen-Anteil von 67 Prozent. Aesch BL hat damit gleich wie der Kanton Basel-Landschaft Ja gesagt zu dieser Vorlage.","La suppression l'impôt anticipé sur les intérêts des nouvelles obligations passe la rampe à Aesch (BL) avec 67 pour cent de oui. Aesch (BL) a approuvé la loi, tout comme son canton.","Da Aesch BL è arrivato un ""sì"" alle urne per la modifica della legge sull'imposta preventiva. I cittadini hanno accolto il testo con il 67 percento dei voti. Il comune di Aesch BL approvando la legge si è espresso come il suo cantone."
2762,54.9,54.9,45.1,"Allschwil BL","Allschwil (BL)","Allschwil BL","Mit 7'148 Ja zu 5'862 Nein hat sich Allschwil für die Änderung des Verrechnungssteuergesetzes ausgesprochen. Das entspricht 54,9 Prozent. Allschwil hat damit gleich wie der Kanton Basel-Landschaft Ja gesagt zu dieser Vorlage.","Les habitants d'Allschwil approuvent la suppression de l'impôt anticipé sur les intérêts des nouvelles obligations avec 54,9 pour cent de oui. Allschwil a approuvé la loi, tout comme son canton.","Sì alla modifica della legge sull'imposta preventiva nel comune di Allschwil: i cittadini hanno approvato il testo con il 54,9 percento dei voti. Il comune di Allschwil approvando la legge si è espresso come il suo cantone."
2763,49.7,49.7,50.3,"Arlesheim BL","Arlesheim (BL)","Arlesheim BL","50,3 Prozent der Stimmbürgerinnen und Stimmbürger von Arlesheim haben sich gegen die Änderung des Verrechnungssteuergesetzes ausgesprochen. Arlesheim hat damit anders abgestimmt als der Kanton Basel-Landschaft, der die Vorlage angenommen hat.","A Arlesheim, les habitants disent non à 50,3 pour cent à la suppression de l'impôt anticipé sur les intérêts des nouvelles obligations. Arlesheim a rejeté la loi, contrairement à son canton.","I cittadini di Arlesheim si sono espressi contro la modifica della legge sull'imposta preventiva. Il testo è stato respinto con il 50,3 percento dei voti. Il comune di Arlesheim respingendo la legge è andato controcorrente rispetto al suo cantone."
2764,71.4,71.4,28.6,"Biel-Benken BL","Biel-Benken (BL)","Biel-Benken BL","Ja zur Änderung des Verrechnungssteuergesetzes in Biel-Benken. Die Gemeinde hat die Vorlage mit 71,4 Prozent der Stimmen angenommen. Biel-Benken hat damit gleich wie der Kanton Basel-Landschaft Ja gesagt zu dieser Vorlage.","Les électeurs de Biel-Benken valident la suppression de l'impôt anticipé sur les intérêts des nouvelles obligations avec 71,4 pour cent de oui. Biel-Benken a approuvé la loi, tout comme son canton.","A Biel-Benken i cittadini hanno accolto, con il 71,4 percento dei voti, la modifica della legge sull'imposta preventiva. Il comune di Biel-Benken approvando la legge si è espresso come il suo cantone."
2765,72.3,72.3,27.7,"Binningen BL","Binningen (BL)","Binningen BL","72,3 Prozent der Stimmbürgerinnen und Stimmbürger von Binningen haben sich für die Änderung des Verrechnungssteuergesetzes ausgesprochen. Binningen hat damit gleich wie der Kanton Basel-Landschaft Ja gesagt zu dieser Vorlage.","A Binningen, les habitants disent oui à 72,3 pour cent à la suppression de l'impôt anticipé sur les intérêts des nouvelles obligations. Binningen a approuvé la loi, tout comme son canton.","Nel comune di Binningen la modifica della legge sull'imposta preventiva è stata approvata con il 72,3 percento dei voti. Il comune di Binningen approvando la legge si è espresso come il suo cantone."
2766,61.3,61.3,38.7,"Birsfelden BL","Birsfelden (BL)","Birsfelden BL","Mit 1'411 Ja zu 890 Nein hat sich Birsfelden für die Änderung des Verrechnungssteuergesetzes ausgesprochen. Das entspricht 61,3 Prozent. Birsfelden hat damit gleich wie der Kanton Basel-Landschaft Ja gesagt zu dieser Vorlage.","Les habitants de Birsfelden approuvent la suppression de l'impôt anticipé sur les intérêts des nouvelles obligations avec 61,3 pour cent de oui. Birsfelden a approuvé la loi, tout comme son canton.","Sì alla modifica della legge sull'imposta preventiva nel comune di Birsfelden: i cittadini hanno approvato il testo con il 61,3 percento dei voti. Il comune di Birsfelden approvando la legge si è espresso come il suo cantone."
2767,55.1,55.1,44.9,"Bottmingen BL","Bottmingen (BL)","Bottmingen BL","Die Änderung des Verrechnungssteuergesetzes ist in Bottmingen mit 55,1 Prozent der Stimmen angenommen worden. Bottmingen hat damit gleich wie der Kanton Basel-Landschaft Ja gesagt zu dieser Vorlage.","A Bottmingen, les habitants sont favorables à la suppression de l'impôt anticipé sur les intérêts des nouvelles obligations avec 55,1 pour cent de oui. Bottmingen a approuvé la loi, tout comme son canton.","I cittadini di Bottmingen si sono espressi a favore della modifica della legge sull'imposta preventiva. Il testo è stato approvato con il 55,1 percento dei voti. Il comune di Bottmingen approvando la legge si è espresso come il suo cantone."
